timestamp,left_leg_pelvic_pitch,left_leg_pelvic_roll,left_leg_pelvic_yaw,left_leg_knee_pitch,left_leg_ankle_pitch,left_leg_ankle_roll,right_leg_pelvic_pitch,right_leg_pelvic_roll,right_leg_pelvic_yaw,right_leg_knee_pitch,right_leg_ankle_pitch,right_leg_ankle_roll,waist_yaw,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow_pitch,left_wrist_yaw,left_wrist_pitch,left_wrist_roll,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow_pitch,right_wrist_yaw,right_wrist_pitch,right_wrist_roll
0.320000,-0.409390,0.183197,0.076008,0.761133,-0.314824,-0.123984,-0.409390,-0.183197,-0.076008,0.761133,-0.314824,0.123984,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.340000,-0.409991,0.183312,0.075835,0.762553,-0.315525,-0.124022,-0.409991,-0.183312,-0.075835,0.762553,-0.315525,0.124022,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.360000,-0.410577,0.183424,0.075667,0.763936,-0.316208,-0.124058,-0.410577,-0.183424,-0.075667,0.763936,-0.316208,0.124058,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.380000,-0.411146,0.183533,0.075503,0.765281,-0.316872,-0.124094,-0.411146,-0.183533,-0.075503,0.765281,-0.316872,0.124094,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.400000,-0.411699,0.183639,0.075344,0.766586,-0.317515,-0.124128,-0.411699,-0.183639,-0.075344,0.766586,-0.317515,0.124128,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.420000,-0.412234,0.183741,0.075190,0.767849,-0.318139,-0.124162,-0.412234,-0.183741,-0.075190,0.767849,-0.318139,0.124162,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.440000,-0.412750,0.183840,0.075042,0.769068,-0.318740,-0.124194,-0.412750,-0.183840,-0.075042,0.769068,-0.318740,0.124194,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.460000,-0.413247,0.183935,0.074899,0.770243,-0.319320,-0.124225,-0.413247,-0.183935,-0.074899,0.770243,-0.319320,0.124225,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.480000,-0.413725,0.184026,0.074762,0.771371,-0.319877,-0.124255,-0.413725,-0.184026,-0.074762,0.771371,-0.319877,0.124255,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.500000,-0.414183,0.184114,0.074630,0.772451,-0.320410,-0.124283,-0.414183,-0.184114,-0.074630,0.772451,-0.320410,0.124283,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
